,method,fct_mean,fct_std,location,forecast_date,target_end_date,target,FIPS,cases,q_0.025,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.975,wis
2888818,ARIMA,488.3596363202169,306.81811220300636,12,2020-11-23,2020-12-12,3-step_ahead,12113,766.0,0.0,95.15640428901527,281.4139644647778,488.3596363202169,695.305308175656,881.5628683514185,1089.7120860426787,119.67747375693213
2888819,PatchSim_adpt,623.0,36.224489795918366,12,2020-12-07,2020-12-12,1-step_ahead,12113,766.0,552.0013046416614,576.5764483909865,598.5669529265705,623.0,647.4330470734295,669.4235516090135,693.9986953583386,109.62739273875792
2888820,PatchSim_adpt,682.0,89.36224489795917,12,2020-11-30,2020-12-12,2-step_ahead,12113,766.0,506.85321842235186,567.4776751504404,621.7260817618144,682.0,742.2739182381856,796.5223248495596,857.1467815776483,36.43566997991472
2888821,PatchSim_adpt,1145.0,267.4234693877552,12,2020-11-23,2020-12-12,3-step_ahead,12113,766.0,620.8596313792502,802.2830341427539,964.6256109360837,1145.0,1325.3743890639164,1487.7169658572461,1669.1403686207498,174.09892891808067
2888822,PatchSim_adpt,665.0,253.87755102040813,12,2020-11-16,2020-12-12,4-step_ahead,12113,766.0,167.40914351677003,339.6428270331668,493.7621940318519,665.0,836.2378059681482,990.3571729668332,1162.59085648323,64.59139440045779
2888823,ENKF,236.96675083339773,6.853960111554269,12,2020-11-16,2020-12-12,4-step_ahead,12113,766.0,223.53323586327724,228.1830475222551,232.34382498990158,236.96675083339773,241.58967667689387,245.7504541445404,250.40026580351815,522.7188877973804
2888824,ENKF,331.8186442161723,5.107452584212416,12,2020-11-23,2020-12-12,3-step_ahead,12113,766.0,321.80822109836987,325.27318036093004,328.3737197985085,331.8186442161723,335.26356863383614,338.3641080714145,341.8290673339746,429.47600285384544
2888825,ENKF,379.10510424127006,3.4567827883220934,12,2020-11-30,2020-12-12,2-step_ahead,12113,766.0,372.32993447378084,374.6750588471483,376.7735396818925,379.10510424127006,381.4366688006477,383.5351496353919,385.88027400875916,383.710258651844
2888826,ENKF,420.38374654752806,1.9171265855537063,12,2020-12-07,2020-12-12,1-step_ahead,12113,766.0,416.6262474860386,417.92684997046456,419.0906643157437,420.38374654752806,421.67682877931253,422.8406431245916,424.14124560901763,343.85005845648385
2888827,lstm,541.9219158935547,95.62365517522228,12,2020-11-16,2020-12-12,4-step_ahead,12113,766.0,354.5029956800418,419.3752709006516,477.4247406015828,541.9219158935547,606.4190911855268,664.4685608864578,729.3408361070676,135.98269043697508
2888828,lstm,633.647236328125,100.72729105915569,12,2020-11-23,2020-12-12,3-step_ahead,12113,766.0,436.2253735918965,504.5600187781975,565.7077109437071,633.647236328125,701.5867617125432,762.7344538780528,831.0690990643536,58.146704452670704
2888829,lstm,560.7898870849608,68.53635951856988,12,2020-11-30,2020-12-12,2-step_ahead,12113,766.0,426.4610907970749,472.95700824720996,514.5628150739318,560.7898870849608,607.0169590959897,648.6227659227117,695.1186833728467,142.06948561526585
2888830,lstm,593.8120812988283,66.40558257478328,12,2020-12-07,2020-12-12,1-step_ahead,12113,766.0,463.6595310798525,508.7099029892136,549.0221964963373,593.8120812988283,638.6019661013191,678.914259608443,723.9646315178038,111.01031648489634
2964883,AR_spatial,444.8669505439301,58.4290063150774,12,2020-11-30,2020-12-05,1-step_ahead,12113,592.0,330.348202513915,369.9871660276273,405.45718467026825,444.8669505439301,484.276716417592,519.7467350602328,559.3856985739452,93.30404340510206
2964884,AR_spatial,440.18971980134216,59.50795296035768,12,2020-11-23,2020-12-05,2-step_ahead,12113,592.0,323.55627520533744,363.92720952264136,400.0522154744304,440.18971980134216,480.327224128254,516.452230080043,556.8231643973469,96.98727084076609
2964885,AR_spatial,320.14023137275416,35.91958342644486,12,2020-11-16,2020-12-05,3-step_ahead,12113,592.0,249.7391415172404,274.10743299888384,295.9128405203041,320.14023137275416,344.3676222252044,366.17302974662454,390.5413212282679,238.7680630592288
2964886,AR_spatial,206.5520818030983,27.33080606760026,12,2020-11-09,2020-12-05,4-step_ahead,12113,592.0,152.984686242153,171.52624449956932,188.11773324590504,206.5520818030983,224.9864303602916,241.57791910662726,260.1194773640436,360.26881250995376
2964887,AR,356.36863244080337,16.413808828791836,12,2020-11-30,2020-12-05,1-step_ahead,12113,592.0,324.1981582872458,335.3334900397154,345.2976866241053,356.36863244080337,367.43957825750135,377.4037748418913,388.5391065943609,220.5097854805969
2964888,AR,361.6485582717889,16.984708130808862,12,2020-11-23,2020-12-05,2-step_ahead,12113,592.0,328.3591420474789,339.8817789764326,350.19254672748633,361.6485582717889,373.1045698160916,383.4153375671452,394.9379744960989,214.70390612205944
2964889,AR,255.01442034322707,12.015614694246215,12,2020-11-16,2020-12-05,3-step_ahead,12113,592.0,231.46424829039424,239.6157905208352,246.91001138965257,255.01442034322707,263.11882929680155,270.41305016561904,278.56459239605994,325.91593057537517
2964890,AR,175.334182789527,8.227929388690704,12,2020-11-09,2020-12-05,4-step_ahead,12113,592.0,159.20773752035456,164.78966700026,169.78452875151805,175.334182789527,180.88383682753602,185.87869857879397,191.46062805869946,409.08565645157813
2964891,ARIMA,178.19314685989318,142.0268705819441,12,2020-11-09,2020-12-05,4-step_ahead,12113,592.0,0.0,0.0,82.39747839994645,178.19314685989318,273.9888153198399,360.207905203584,456.56069803743486,282.13675720298926
2964892,ARIMA,323.5138583842854,222.7190389286882,12,2020-11-16,2020-12-05,3-step_ahead,12113,592.0,0.0,38.08792536863626,173.29214945336307,323.5138583842854,473.7355673152077,608.9397913999346,760.0351533558885,115.34412097003937
2964893,ARIMA,380.4150083336235,86.51613142433952,12,2020-11-30,2020-12-05,1-step_ahead,12113,592.0,210.846506660184,269.5401246618988,322.06076446128935,380.4150083336235,438.7692522059576,491.2898920053482,549.9835100070629,131.88010439114387
2964894,ARIMA,472.6452477646544,198.3653211071321,12,2020-11-23,2020-12-05,2-step_ahead,12113,592.0,83.85636261295247,218.4298599500519,338.8498718835393,472.6452477646544,606.4406236457695,726.8606355792571,861.4341329163564,56.24502453678171
2964895,PatchSim_adpt,569.0,36.301020408163254,12,2020-11-30,2020-12-05,1-step_ahead,12113,592.0,497.85130739794647,522.4783704650519,544.5153338130351,569.0,593.4846661869649,615.5216295349481,640.1486926020534,10.458312465878498
2964896,PatchSim_adpt,854.0,126.53061224489795,12,2020-11-23,2020-12-05,2-step_ahead,12113,592.0,606.0045570581973,691.8444957882342,768.6563989547815,854.0,939.3436010452184,1016.1555042117658,1101.9954429418028,145.43089294664728
2964897,PatchSim_adpt,560.0,155.94387755102042,12,2020-11-16,2020-12-05,3-step_ahead,12113,592.0,254.3556163904757,360.1498795873943,454.8174529860039,560.0,665.1825470139961,759.8501204126057,865.6443836095242,35.383861934284404
2964898,PatchSim_adpt,261.0,76.09693877551021,12,2020-11-09,2020-12-05,4-step_ahead,12113,592.0,111.85274066625048,163.4778489790933,209.6733947746196,261.0,312.3266052253804,358.52215102090673,410.14725933374945,260.8940229152921
2964899,ENKF,172.50350681548298,8.235620092967498,12,2020-11-09,2020-12-05,4-step_ahead,12113,592.0,156.36198804291232,161.94913499210992,166.9486654762675,172.50350681548298,178.05834815469845,183.05787863885604,188.6450255880537,411.9092471953032
2964900,ENKF,237.0109914554941,5.056058234610421,12,2020-11-16,2020-12-05,3-step_ahead,12113,592.0,227.1012994119205,230.53139210944443,233.6007319998549,237.0109914554941,240.4212509111333,243.49059080154373,246.92068349906768,350.33100378849036
2964901,ENKF,332.05609046103564,3.4421370436333785,12,2020-11-23,2020-12-05,2-step_ahead,12113,592.0,325.3096258256631,327.64481434394816,329.7344043063347,332.05609046103564,334.3777766157366,336.46736657812306,338.80255509640824,256.77276514621457
2964902,ENKF,345.3657127401275,1.989357169114044,12,2020-11-30,2020-12-05,1-step_ahead,12113,592.0,341.4666443362774,342.81624894562196,344.023911720081,345.3657127401275,346.70751376017404,347.91517653463296,349.26478114397764,244.80154825150527
2964903,lstm,543.1584899902343,65.91942849889422,12,2020-11-09,2020-12-05,4-step_ahead,12113,592.0,413.9587842509383,458.67934319767113,498.6965111289466,543.1584899902343,587.620468851522,627.6376367827976,672.3581957295303,21.25345435128061
2964904,lstm,528.2688519287109,85.08419381506289,12,2020-11-16,2020-12-05,3-step_ahead,12113,592.0,361.506896397562,419.2290701419169,470.8804352967542,528.2688519287109,585.6572685606676,637.3086337155048,695.0308074598597,27.72816226424901
2964905,lstm,605.8457659912109,84.30506447152341,12,2020-11-23,2020-12-05,2-step_ahead,12113,592.0,440.61087591269774,497.8044786343916,548.9828641155485,605.8457659912109,662.7086678668733,713.8870533480302,771.080656069724,18.63552454535033
2964906,lstm,533.6236853027344,42.88066776961679,12,2020-11-30,2020-12-05,1-step_ahead,12113,592.0,449.57912084125803,478.6698983909842,504.70111441056434,533.6236853027344,562.5462561949045,588.5774722144848,617.6682497642107,26.20534285450069
3040959,AR_spatial,439.618764450778,50.39926379107645,12,2020-11-23,2020-11-28,1-step_ahead,12113,442.0,340.8380225729345,375.0295090370287,405.6249776062684,439.618764450778,473.61255129528763,504.2080198645273,538.3995063286213,10.298399821002246
3040960,AR_spatial,320.60457068207376,37.141934017513,12,2020-11-16,2020-11-28,2-step_ahead,12113,442.0,247.8077176915852,273.00526699457566,295.55271688480207,320.60457068207376,345.65642447934545,368.20387436957185,393.4014236725623,87.17760640661238
3040961,AR_spatial,204.16414641143925,22.217429250285388,12,2020-11-09,2020-11-28,3-step_ahead,12113,442.0,160.61878525181316,175.6913651733596,189.17871810641515,204.16414641143925,219.14957471646332,232.6369276495189,247.70950757106533,217.3675586615263
3040962,AR_spatial,144.68702090906868,14.695336446564438,12,2020-11-02,2020-11-28,4-step_ahead,12113,442.0,115.88469073310357,125.8541894797694,134.77516710017807,144.68702090906868,154.59887471795932,163.51985233836797,173.4893510850338,283.7745774580595
3040963,AR,252.39726356134608,12.632235883003473,12,2020-11-23,2020-11-28,1-step_ahead,12113,442.0,227.63853618644475,236.20840188915432,243.8769499362011,252.39726356134608,260.9175771864911,268.58612523353787,277.1559909362474,177.96501153680188
3040964,AR,255.9401503153941,11.704661090710509,12,2020-11-16,2020-11-28,2-step_ahead,12113,442.0,232.99943612635414,240.9400235704251,248.045476380191,255.9401503153941,263.83482425059725,270.94027706036314,278.880864504434,175.2766734437017
3040965,AR,175.8345904524902,8.122861363673369,12,2020-11-09,2020-11-28,3-step_ahead,12113,442.0,159.91407472827848,165.4247247551729,170.35580372042875,175.8345904524902,181.31337718455163,186.24445614980755,191.75510617670201,258.6820450155424
3040966,AR,131.89543875947106,1.3137883753040076,12,2020-11-02,2020-11-28,4-step_ahead,12113,442.0,129.3204608605678,130.21175121030592,131.00930196640178,131.89543875947106,132.78157555254035,133.5791263086362,134.47041665837432,308.8942048291504
3040967,ARIMA,174.56158821121062,117.88085016633232,12,2020-11-09,2020-11-28,3-step_ahead,12113,442.0,0.0,23.49120013281896,95.05216302961941,174.56158821121062,254.07101339280186,325.63197628960233,405.6038090041843,158.43465503982426
3040968,ARIMA,323.7494561994554,157.29237041710198,12,2020-11-16,2020-11-28,2-step_ahead,12113,442.0,15.46207513900208,122.17117264319715,217.65736456907482,323.7494561994554,429.841547829836,525.3277397557135,632.0368372599088,51.445655899971705
3040969,ARIMA,131.52241203241556,245.0564964617454,12,2020-11-02,2020-11-28,4-step_ahead,12113,442.0,0.0,0.0,0.0,131.52241203241556,296.81050711482516,445.57494871984017,611.8243192750037,124.13829042900929
3040970,ARIMA,456.50149975616205,84.00598502936141,12,2020-11-23,2020-11-28,1-step_ahead,12113,442.0,291.8527946128028,348.8434981266677,399.8403238987322,456.50149975616205,513.1626756135919,564.1595013856563,621.1502048995212,18.670106682817934
3040971,PatchSim_adpt,631.0,42.85714285714286,12,2020-11-23,2020-11-28,1-step_ahead,12113,442.0,547.001543519712,576.0763614766598,602.0932964201678,631.0,659.9067035798322,685.9236385233402,714.9984564802879,149.5169153528966
3040972,PatchSim_adpt,467.0,87.75510204081633,12,2020-11-16,2020-11-28,2-step_ahead,12113,442.0,295.0031605403626,354.5373115950657,407.8100831460582,467.0,526.1899168539419,579.4626884049343,638.9968394596374,20.910668023125613
3040973,PatchSim_adpt,245.0,53.57142857142857,12,2020-11-09,2020-11-28,3-step_ahead,12113,442.0,140.00192939963995,176.34545184582495,208.86662052520992,245.0,281.1333794747901,313.654548154175,349.99807060036005,147.6461441911208
3040974,PatchSim_adpt,154.0,36.10969387755101,12,2020-11-02,2020-11-28,4-step_ahead,12113,442.0,83.22630050723353,107.72356527988823,129.64438159687364,154.0,178.3556184031264,200.2764347201117,224.77369949276647,254.73315100120547
3040975,ENKF,147.3072174190338,7.448704504604387,12,2020-11-02,2020-11-28,4-step_ahead,12113,442.0,132.70802485852795,137.76131849987894,142.28314257843877,147.3072174190338,152.33129225962884,156.8531163381887,161.90640997953966,287.83049987008
3040976,ENKF,172.30912537088716,5.864499278124782,12,2020-11-09,2020-11-28,3-step_ahead,12113,442.0,160.81491799840143,164.79346713987115,168.35358071775968,172.30912537088716,176.26467002401463,179.82478360190316,183.80333274337292,264.2880757961877
3040977,ENKF,237.18806914110337,3.554421606745472,12,2020-11-16,2020-11-28,2-step_ahead,12113,442.0,230.2215308060113,232.63289456637312,234.7906481994781,237.18806914110337,239.58549008272868,241.7432437158336,244.15460747619545,201.5373418449154
3040978,ENKF,296.3988049362506,2.111376625740209,12,2020-11-23,2020-11-28,1-step_ahead,12113,442.0,292.26058279200015,293.69296691607894,294.97470304338526,296.3988049362506,297.82290682911594,299.10464295642225,300.53702708050116,143.6560429495757
3040979,lstm,418.9527154541016,51.73441585856836,12,2020-11-02,2020-11-28,4-step_ahead,12113,442.0,317.5551236100898,352.6523938180178,384.0583822251157,418.9527154541016,453.8470486830876,485.25303709018516,520.3503072981134,13.514500801959855
3040980,lstm,466.2245684814453,60.800448334679935,12,2020-11-09,2020-11-28,3-step_ahead,12113,442.0,347.0578795015844,388.3056587323226,425.21528927237716,466.2245684814453,507.23384769051336,544.143478230568,585.3912574613063,15.47401149830694
3040981,lstm,481.3758374023437,54.55931973660232,12,2020-11-16,2020-11-28,2-step_ahead,12113,442.0,374.44153569759766,411.45525577885263,444.5761354623346,481.3758374023437,518.1755393423526,551.2964190258348,588.3101391070894,17.141353298127562
3040982,lstm,529.5158099365234,54.11736746023608,12,2020-11-23,2020-11-28,1-step_ahead,12113,442.0,423.44771877634076,460.16161294470544,493.0142002769992,529.5158099365234,566.0174195960476,598.8700069283414,635.583901096706,42.959647707457464
3117035,AR_spatial,322.89486640556606,46.27944943086758,12,2020-11-16,2020-11-21,1-step_ahead,12113,440.0,232.18881229672286,263.5853655348956,291.679852119728,322.89486640556606,354.1098806914042,382.20436727623655,413.60092051440915,74.46917381076067
3117036,AR_spatial,205.47386056392241,26.28373511152905,12,2020-11-09,2020-11-21,2-step_ahead,12113,440.0,153.9586863661346,171.78989868338275,187.7457506343272,205.47386056392241,223.20197049351762,239.15782244446208,256.98903476171023,210.31167087689823
3117037,AR_spatial,145.47876990667518,13.97039811226738,12,2020-11-02,2020-11-21,3-step_ahead,12113,440.0,118.09729275694477,127.5749843346176,136.05587957379214,145.47876990667518,154.90166023955825,163.38255547873277,172.8602470564056,281.65069383151575
3117038,AR_spatial,143.33617294315638,19.979671382960934,12,2020-10-26,2020-11-21,4-step_ahead,12113,440.0,104.17673660960743,117.73119380325615,129.86008938306327,143.33617294315638,156.8122565032495,168.9411520830566,182.4956092767053,278.2571157400327
3117039,AR,255.03528980977347,11.83570062316774,12,2020-11-16,2020-11-21,1-step_ahead,12113,440.0,231.8377428565664,239.86722914683563,247.05223105305745,255.03528980977347,263.01834856648946,270.2033504727113,278.2328367629805,174.06081090043946
3117040,AR,175.78842188477788,8.23610056740435,12,2020-11-09,2020-11-21,2-step_ahead,12113,440.0,159.64596139961543,165.2334343086381,170.23325647047952,175.78842188477788,181.34358729907623,186.3434094609177,191.9308823699403,256.6238894783749
